commodity,commodity_group,state,district,date,arrival_quantity,min_price,modal_price,max_price,msp,arrival_unit,price_unit,date_processed
Tomato,Vegetables,Maharashtra,Ahmednagar,12-06-2023,5.00,1000.00,1660.00,2280.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094610
Tomato,Vegetables,Maharashtra,Ahmednagar,13-06-2023,409.00,505.87,2124.82,3744.50,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094617
Tomato,Vegetables,Maharashtra,Ahmednagar,14-06-2023,467.00,507.49,1875.05,6210.06,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094624
Tomato,Vegetables,Maharashtra,Ahmednagar,15-06-2023,415.00,508.43,1755.66,3002.65,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094631
Tomato,Vegetables,Maharashtra,Ahmednagar,16-06-2023,394.00,510.15,665.74,2751.52,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094639
Tomato,Vegetables,Maharashtra,Ahmednagar,17-06-2023,416.00,525.24,1756.97,2988.94,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094646
Tomato,Vegetables,Maharashtra,Ahmednagar,18-06-2023,356.00,505.62,2426.26,4349.02,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094654
Tomato,Vegetables,Maharashtra,Ahmednagar,19-06-2023,425.00,510.59,2429.98,4350.12,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094661
Tomato,Vegetables,Maharashtra,Ahmednagar,20-06-2023,357.00,529.41,2508.12,4485.71,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094668
Tomato,Vegetables,Maharashtra,Ahmednagar,21-06-2023,352.00,511.36,2497.73,4477.27,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094676
Tomato,Vegetables,Maharashtra,Ahmednagar,22-06-2023,359.00,508.36,2621.59,4727.02,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094683
Tomato,Vegetables,Maharashtra,Ahmednagar,23-06-2023,296.00,523.65,3028.72,5513.51,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094692
Tomato,Vegetables,Maharashtra,Ahmednagar,24-06-2023,278.00,1007.19,3255.40,5503.60,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094699
Tomato,Vegetables,Maharashtra,Ahmednagar,25-06-2023,17.00,1882.35,3594.12,5117.65,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094707
Tomato,Vegetables,Maharashtra,Ahmednagar,26-06-2023,337.00,1008.90,3518.69,6008.90,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094715
Tomato,Vegetables,Maharashtra,Ahmednagar,27-06-2023,338.00,244.08,767.75,1291.42,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094722
Tomato,Vegetables,Maharashtra,Ahmednagar,28-06-2023,317.00,1018.93,3766.56,6514.20,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094729
Tomato,Vegetables,Maharashtra,Ahmednagar,29-06-2023,253.00,1033.60,3743.08,6492.09,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094737
Tomato,Vegetables,Maharashtra,Ahmednagar,30-06-2023,303.00,1009.90,4257.43,7495.05,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094744
Tomato,Vegetables,Maharashtra,Ahmednagar,01-07-2023,310.00,1033.87,4204.35,7375.81,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094751
Tomato,Vegetables,Maharashtra,Ahmednagar,02-07-2023,310.00,1009.68,4208.06,7408.06,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094758
Tomato,Vegetables,Maharashtra,Ahmednagar,03-07-2023,251.00,1016.33,4234.96,7491.24,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094766
Tomato,Vegetables,Maharashtra,Ahmednagar,04-07-2023,284.00,1032.04,5972.01,9929.58,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094773
Tomato,Vegetables,Maharashtra,Ahmednagar,05-07-2023,9.00,1333.33,3500.00,5666.67,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094780
Tomato,Vegetables,Maharashtra,Ahmednagar,06-07-2023,316.00,1490.51,4451.90,7414.56,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094788
Tomato,Vegetables,Maharashtra,Ahmednagar,07-07-2023,4.00,1500.00,3150.00,4850.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094795
Tomato,Vegetables,Maharashtra,Ahmednagar,08-07-2023,284.00,1017.61,6411.97,11806.34,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094803
Tomato,Vegetables,Maharashtra,Ahmednagar,09-07-2023,1200.00,1015.33,5468.63,9922.50,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094810
Tomato,Vegetables,Maharashtra,Ahmednagar,10-07-2023,294.00,1102.04,5487.07,9874.15,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094817
Tomato,Vegetables,Maharashtra,Ahmednagar,11-07-2023,334.00,3482.04,8199.10,12916.17,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094824
Tomato,Vegetables,Maharashtra,Ahmednagar,12-07-2023,221.00,2477.38,6646.15,10851.58,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094831
Tomato,Vegetables,Maharashtra,Ahmednagar,13-07-2023,4.00,1500.00,3375.00,5250.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094839
Tomato,Vegetables,Maharashtra,Ahmednagar,14-07-2023,188.00,618.09,1408.24,2194.15,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094846
Tomato,Vegetables,Maharashtra,Ahmednagar,15-07-2023,274.00,2979.93,6467.15,9950.73,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094854
Tomato,Vegetables,Maharashtra,Ahmednagar,16-07-2023,242.00,2997.11,6677.69,10347.11,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094861
Tomato,Vegetables,Maharashtra,Ahmednagar,17-07-2023,4.00,1600.00,3450.00,4750.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094868
Tomato,Vegetables,Maharashtra,Ahmednagar,18-07-2023,236.00,2485.17,6200.21,9915.25,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094875
Tomato,Vegetables,Maharashtra,Ahmednagar,19-07-2023,256.00,1008.40,7723.05,10463.28,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094882
Tomato,Vegetables,Maharashtra,Ahmednagar,20-07-2023,245.00,1994.69,5966.12,9931.43,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094890
Tomato,Vegetables,Maharashtra,Ahmednagar,21-07-2023,232.00,2340.52,5714.22,9088.36,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094897
Tomato,Vegetables,Maharashtra,Ahmednagar,22-07-2023,244.00,2644.67,6485.04,10321.72,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094904
Tomato,Vegetables,Maharashtra,Ahmednagar,23-07-2023,258.00,2142.64,6500.00,10850.78,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094911
Tomato,Vegetables,Maharashtra,Ahmednagar,24-07-2023,220.00,842.73,1583.64,2339.55,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094918
Tomato,Vegetables,Maharashtra,Ahmednagar,25-07-2023,267.00,3443.82,7590.82,11737.83,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094926
Tomato,Vegetables,Maharashtra,Ahmednagar,26-07-2023,236.00,3625.00,7358.69,11055.08,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094933
Tomato,Vegetables,Maharashtra,Ahmednagar,27-07-2023,199.00,3595.48,7556.28,11517.09,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094940
Tomato,Vegetables,Maharashtra,Ahmednagar,28-07-2023,262.00,3511.45,7360.69,11209.92,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094947
Tomato,Vegetables,Maharashtra,Ahmednagar,29-07-2023,231.00,3471.86,7299.57,11127.71,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094954
Tomato,Vegetables,Maharashtra,Ahmednagar,30-07-2023,249.00,3439.36,7276.31,11115.26,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094962
Tomato,Vegetables,Maharashtra,Ahmednagar,31-07-2023,193.00,3967.36,8170.98,12373.06,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094969
Tomato,Vegetables,Maharashtra,Ahmednagar,01-08-2023,265.00,4849.06,9460.94,14073.58,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094976
Tomato,Vegetables,Maharashtra,Ahmednagar,02-08-2023,235.00,4451.91,8409.79,12367.23,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094984
Tomato,Vegetables,Maharashtra,Ahmednagar,03-08-2023,301.00,4965.45,8690.70,12414.62,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094991
Tomato,Vegetables,Maharashtra,Ahmednagar,04-08-2023,241.00,4822.41,7597.93,10373.44,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.094999
Tomato,Vegetables,Maharashtra,Ahmednagar,05-08-2023,293.00,4969.62,7711.43,10453.92,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095006
Tomato,Vegetables,Maharashtra,Ahmednagar,06-08-2023,272.00,4827.21,8529.04,12231.62,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095013
Tomato,Vegetables,Maharashtra,Ahmednagar,07-08-2023,259.00,4950.58,8916.99,12884.17,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095020
Tomato,Vegetables,Maharashtra,Ahmednagar,08-08-2023,355.00,4957.75,7469.30,9981.69,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095027
Tomato,Vegetables,Maharashtra,Ahmednagar,09-08-2023,373.00,3459.52,6452.01,9445.04,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095035
Tomato,Vegetables,Maharashtra,Ahmednagar,10-08-2023,450.00,1077.11,3148.44,5215.56,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095042
Tomato,Vegetables,Maharashtra,Ahmednagar,11-08-2023,462.00,1040.04,3078.14,5116.23,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095049
Tomato,Vegetables,Maharashtra,Ahmednagar,12-08-2023,452.00,1013.27,3019.91,5026.55,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095056
Tomato,Vegetables,Maharashtra,Ahmednagar,13-08-2023,459.00,1013.07,3014.16,5015.25,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095064
Tomato,Vegetables,Maharashtra,Ahmednagar,14-08-2023,645.00,1002.48,3004.50,5006.51,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095071
Tomato,Vegetables,Maharashtra,Ahmednagar,15-08-2023,2.00,2000.00,3500.00,5000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095078
Tomato,Vegetables,Maharashtra,Ahmednagar,16-08-2023,657.00,2000.00,4000.00,6000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095085
Tomato,Vegetables,Maharashtra,Ahmednagar,17-08-2023,972.00,1002.57,2251.95,3501.03,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095093
Tomato,Vegetables,Maharashtra,Ahmednagar,18-08-2023,933.00,1000.21,2248.50,3496.78,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095100
Tomato,Vegetables,Maharashtra,Ahmednagar,19-08-2023,923.00,999.89,2249.46,3501.30,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095107
Tomato,Vegetables,Maharashtra,Ahmednagar,20-08-2023,964.00,993.46,2244.53,3494.24,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095114
Tomato,Vegetables,Maharashtra,Ahmednagar,21-08-2023,5.00,1320.00,2860.00,4400.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095121
Tomato,Vegetables,Maharashtra,Ahmednagar,22-08-2023,932.00,1000.00,2250.70,3501.39,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095129
Tomato,Vegetables,Maharashtra,Ahmednagar,23-08-2023,1060.00,504.25,1006.23,1508.49,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095137
Tomato,Vegetables,Maharashtra,Ahmednagar,24-08-2023,1253.00,505.27,1130.57,1755.95,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095144
Tomato,Vegetables,Maharashtra,Ahmednagar,25-08-2023,1052.00,989.73,1378.54,1767.73,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095151
Tomato,Vegetables,Maharashtra,Ahmednagar,26-08-2023,975.00,989.44,1494.97,2000.51,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095158
Tomato,Vegetables,Maharashtra,Ahmednagar,27-08-2023,852.00,983.45,1250.12,1517.02,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095165
Tomato,Vegetables,Maharashtra,Ahmednagar,28-08-2023,18.00,538.89,1658.33,2777.78,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095173
Tomato,Vegetables,Maharashtra,Ahmednagar,29-08-2023,936.00,998.08,1500.64,2003.21,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095180
Tomato,Vegetables,Maharashtra,Ahmednagar,30-08-2023,1007.00,1001.49,1688.45,2376.12,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095187
Tomato,Vegetables,Maharashtra,Ahmednagar,31-08-2023,995.00,1001.51,1751.56,2502.11,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095194
Tomato,Vegetables,Maharashtra,Ahmednagar,01-09-2023,872.00,747.13,1257.45,1767.78,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095202
Tomato,Vegetables,Maharashtra,Ahmednagar,02-09-2023,11.00,745.45,1445.45,2109.09,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095210
Tomato,Vegetables,Maharashtra,Ahmednagar,03-09-2023,35.00,422.86,641.43,873.14,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095217
Tomato,Vegetables,Maharashtra,Ahmednagar,04-09-2023,850.00,998.12,1376.41,1754.71,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095224
Tomato,Vegetables,Maharashtra,Ahmednagar,05-09-2023,902.00,252.55,507.10,762.20,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095231
Tomato,Vegetables,Maharashtra,Ahmednagar,06-09-2023,994.00,157.65,385.46,613.88,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095239
Tomato,Vegetables,Maharashtra,Ahmednagar,07-09-2023,29.00,258.62,375.86,468.97,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095246
Tomato,Vegetables,Maharashtra,Ahmednagar,08-09-2023,859.00,253.78,428.93,604.66,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095253
Tomato,Vegetables,Maharashtra,Ahmednagar,09-09-2023,878.00,252.73,503.30,753.99,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095260
Tomato,Vegetables,Maharashtra,Ahmednagar,10-09-2023,896.00,255.47,432.20,609.60,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095267
Tomato,Vegetables,Maharashtra,Ahmednagar,11-09-2023,8.00,600.00,925.00,1250.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095275
Tomato,Vegetables,Maharashtra,Ahmednagar,12-09-2023,909.00,249.83,433.17,617.16,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095283
Tomato,Vegetables,Maharashtra,Ahmednagar,13-09-2023,695.00,254.03,381.04,508.63,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095290
Tomato,Vegetables,Maharashtra,Ahmednagar,14-09-2023,7.00,785.71,1285.71,1785.71,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095297
Tomato,Vegetables,Maharashtra,Ahmednagar,15-09-2023,4.00,1000.00,1275.00,1550.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095305
Tomato,Vegetables,Maharashtra,Ahmednagar,16-09-2023,687.00,204.22,354.62,505.31,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095312
Tomato,Vegetables,Maharashtra,Ahmednagar,17-09-2023,677.00,107.09,306.50,505.91,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095319
Tomato,Vegetables,Maharashtra,Ahmednagar,18-09-2023,5.00,640.00,940.00,6680.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095327
Tomato,Vegetables,Maharashtra,Ahmednagar,19-09-2023,464.00,103.66,302.80,501.94,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095334
Tomato,Vegetables,Maharashtra,Ahmednagar,20-09-2023,599.00,209.18,388.15,518.36,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095341
Tomato,Vegetables,Maharashtra,Ahmednagar,21-09-2023,34.00,320.59,910.29,1514.71,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095348
Tomato,Vegetables,Maharashtra,Ahmednagar,22-09-2023,35.00,302.86,748.57,1194.29,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095356
Tomato,Vegetables,Maharashtra,Ahmednagar,23-09-2023,11.00,527.27,818.18,1109.09,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095363
Tomato,Vegetables,Maharashtra,Ahmednagar,24-09-2023,12.00,583.33,658.33,750.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095370
Tomato,Vegetables,Maharashtra,Ahmednagar,25-09-2023,141.00,170.21,473.05,775.89,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095377
Tomato,Vegetables,Maharashtra,Ahmednagar,26-09-2023,410.00,105.37,260.00,416.59,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095384
Tomato,Vegetables,Maharashtra,Ahmednagar,27-09-2023,455.00,105.27,257.80,410.99,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095392
Tomato,Vegetables,Maharashtra,Ahmednagar,28-09-2023,308.00,109.74,285.39,461.04,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095399
Tomato,Vegetables,Maharashtra,Ahmednagar,29-09-2023,317.00,109.15,287.07,463.72,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095406
Tomato,Vegetables,Maharashtra,Ahmednagar,30-09-2023,319.00,103.45,305.02,506.58,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095413
Tomato,Vegetables,Maharashtra,Ahmednagar,01-10-2023,315.00,105.08,304.44,503.81,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095421
Tomato,Vegetables,Maharashtra,Ahmednagar,02-10-2023,5.00,520.00,820.00,1120.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095429
Tomato,Vegetables,Maharashtra,Ahmednagar,03-10-2023,5.00,400.00,550.00,700.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095436
Tomato,Vegetables,Maharashtra,Ahmednagar,04-10-2023,275.00,108.73,311.27,611.64,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095443
Tomato,Vegetables,Maharashtra,Ahmednagar,05-10-2023,327.00,111.93,266.06,420.18,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095450
Tomato,Vegetables,Maharashtra,Ahmednagar,06-10-2023,262.00,108.40,261.45,412.98,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095457
Tomato,Vegetables,Maharashtra,Ahmednagar,07-10-2023,260.00,108.46,258.85,410.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095464
Tomato,Vegetables,Maharashtra,Ahmednagar,08-10-2023,180.00,123.33,280.00,441.11,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095471
Tomato,Vegetables,Maharashtra,Ahmednagar,09-10-2023,150.00,114.00,243.50,371.67,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095478
Tomato,Vegetables,Maharashtra,Ahmednagar,10-10-2023,154.00,103.90,239.61,375.32,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095485
Tomato,Vegetables,Maharashtra,Ahmednagar,11-10-2023,161.00,112.42,238.20,365.22,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095493
Tomato,Vegetables,Maharashtra,Ahmednagar,12-10-2023,156.00,119.23,221.79,420.51,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095500
Tomato,Vegetables,Maharashtra,Ahmednagar,13-10-2023,141.00,137.59,300.18,468.44,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095508
Tomato,Vegetables,Maharashtra,Ahmednagar,14-10-2023,110.00,136.36,287.73,439.09,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095515
Tomato,Vegetables,Maharashtra,Ahmednagar,15-10-2023,98.00,118.37,246.94,375.51,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095522
Tomato,Vegetables,Maharashtra,Ahmednagar,16-10-2023,97.00,114.43,243.30,372.16,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095529
Tomato,Vegetables,Maharashtra,Ahmednagar,17-10-2023,123.00,112.20,239.02,365.85,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095536
Tomato,Vegetables,Maharashtra,Ahmednagar,18-10-2023,162.00,124.69,258.64,392.59,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095543
Tomato,Vegetables,Maharashtra,Ahmednagar,19-10-2023,164.00,126.83,279.88,432.93,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095550
Tomato,Vegetables,Maharashtra,Ahmednagar,20-10-2023,244.00,109.84,266.80,419.67,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095557
Tomato,Vegetables,Maharashtra,Ahmednagar,21-10-2023,264.00,113.64,335.23,552.27,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095566
Tomato,Vegetables,Maharashtra,Ahmednagar,22-10-2023,155.00,134.84,335.48,536.13,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095573
Tomato,Vegetables,Maharashtra,Ahmednagar,23-10-2023,242.00,123.97,341.94,559.92,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095580
Tomato,Vegetables,Maharashtra,Ahmednagar,24-10-2023,3.00,500.00,800.00,1200.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095587
Tomato,Vegetables,Maharashtra,Ahmednagar,25-10-2023,72.00,291.67,584.72,833.33,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095595
Tomato,Vegetables,Maharashtra,Ahmednagar,26-10-2023,141.00,277.30,773.76,1266.67,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095602
Tomato,Vegetables,Maharashtra,Ahmednagar,27-10-2023,225.00,264.44,517.33,770.22,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095609
Tomato,Vegetables,Maharashtra,Ahmednagar,28-10-2023,158.00,261.08,418.99,571.84,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095616
Tomato,Vegetables,Maharashtra,Ahmednagar,29-10-2023,168.00,279.46,511.01,742.56,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095623
Tomato,Vegetables,Maharashtra,Ahmednagar,30-10-2023,213.00,288.73,897.18,1504.69,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095630
Tomato,Vegetables,Maharashtra,Ahmednagar,31-10-2023,118.00,263.98,878.18,1494.92,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095638
Tomato,Vegetables,Maharashtra,Ahmednagar,01-11-2023,87.00,432.18,919.63,1409.20,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095645
Tomato,Vegetables,Maharashtra,Ahmednagar,02-11-2023,3.00,800.00,1100.00,1500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095652
Tomato,Vegetables,Maharashtra,Ahmednagar,03-11-2023,185.00,264.32,639.46,1016.22,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095660
Tomato,Vegetables,Maharashtra,Ahmednagar,04-11-2023,4.00,875.00,1300.00,1725.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095667
Tomato,Vegetables,Maharashtra,Ahmednagar,06-11-2023,97.00,265.46,760.31,1500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095674
Tomato,Vegetables,Maharashtra,Ahmednagar,07-11-2023,88.00,356.82,973.95,1596.59,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095681
Tomato,Vegetables,Maharashtra,Ahmednagar,08-11-2023,91.00,416.48,1066.48,1719.78,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095688
Tomato,Vegetables,Maharashtra,Ahmednagar,09-11-2023,87.00,747.13,1593.68,2442.53,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095696
Tomato,Vegetables,Maharashtra,Ahmednagar,10-11-2023,80.00,275.00,887.50,1500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095703
Tomato,Vegetables,Maharashtra,Ahmednagar,11-11-2023,77.00,500.00,1365.26,2230.52,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095711
Tomato,Vegetables,Maharashtra,Ahmednagar,12-11-2023,56.00,500.00,1625.00,2750.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095719
Tomato,Vegetables,Maharashtra,Ahmednagar,13-11-2023,34.00,500.00,1544.12,2588.24,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095726
Tomato,Vegetables,Maharashtra,Ahmednagar,14-11-2023,47.00,510.64,1552.13,2593.62,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095733
Tomato,Vegetables,Maharashtra,Ahmednagar,15-11-2023,2.00,1000.00,1700.00,2500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095740
Tomato,Vegetables,Maharashtra,Ahmednagar,16-11-2023,5.00,1000.00,1520.00,2100.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.095747
